record_date,debt_catg,debt_catg_desc,close_today_bal,open_today_bal,open_month_bal,open_fiscal_year_bal,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2018-01-23,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,01,23
2018-01-23,Less Debt Not Subject to Limit,Unamortized Discount,25117.0,25195.0,24834.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,01,23
2018-01-23,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,01,23
2018-01-23,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,01,23
2018-01-23,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,01,23
2018-01-23,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,01,23
2018-01-24,Debt Held by the Public,null,14814663.0,14802829.0,14814721.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,01,24
2018-01-24,Intragovernmental Holdings,null,5678289.0,5690201.0,5678025.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,01,24
2018-01-24,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,01,24
2018-01-24,Less Debt Not Subject to Limit,Unamortized Discount,25039.0,25117.0,24834.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,01,24
2018-01-24,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,01,24
2018-01-24,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,01,24
2018-01-24,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,01,24
2018-01-24,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,01,24
2018-01-25,Debt Held by the Public,null,14805838.0,14814663.0,14814721.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,01,25
2018-01-25,Intragovernmental Holdings,null,5687585.0,5678289.0,5678025.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,01,25
2018-01-25,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,01,25
2018-01-25,Less Debt Not Subject to Limit,Unamortized Discount,25511.0,25039.0,24834.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,01,25
2018-01-25,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,01,25
2018-01-25,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,01,25
2018-01-25,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,01,25
2018-01-25,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,01,25
2018-01-26,Debt Held by the Public,null,14807511.0,14805838.0,14814721.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,01,26
2018-01-26,Intragovernmental Holdings,null,5685833.0,5687585.0,5678025.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,01,26
2018-01-26,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,01,26
2018-01-26,Less Debt Not Subject to Limit,Unamortized Discount,25432.0,25511.0,24834.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,01,26
2018-01-26,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,01,26
2018-01-26,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,01,26
2018-01-26,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,01,26
2018-01-26,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,01,26
2018-01-29,Debt Held by the Public,null,14806706.0,14807511.0,14814721.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,01,29
2018-01-29,Intragovernmental Holdings,null,5686401.0,5685833.0,5678025.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,01,29
2018-01-29,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,01,29
2018-01-29,Less Debt Not Subject to Limit,Unamortized Discount,25194.0,25432.0,24834.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,01,29
2018-01-29,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,01,29
2018-01-29,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,01,29
2018-01-29,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,01,29
2018-01-29,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,01,29
2018-01-30,Debt Held by the Public,null,14802029.0,14806706.0,14814721.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,01,30
2018-01-30,Intragovernmental Holdings,null,5690999.0,5686401.0,5678025.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,01,30
2018-01-30,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,01,30
2018-01-30,Less Debt Not Subject to Limit,Unamortized Discount,25115.0,25194.0,24834.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,01,30
2018-01-30,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,01,30
2018-01-30,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,01,30
2018-01-30,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,01,30
2018-01-30,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,01,30
2018-01-31,Debt Held by the Public,null,14803170.0,14802029.0,14814721.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,01,31
2018-01-31,Intragovernmental Holdings,null,5690560.0,5690999.0,5678025.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,01,31
2018-01-31,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,01,31
2018-01-31,Less Debt Not Subject to Limit,Unamortized Discount,25817.0,25115.0,24834.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,01,31
2018-01-31,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,01,31
2018-01-31,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,01,31
2018-01-31,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,01,31
2018-01-31,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,01,31
2018-02-01,Debt Held by the Public,null,14836157.0,14803170.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,01
2018-02-01,Intragovernmental Holdings,null,5658409.0,5690560.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,01
2018-02-01,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,01
2018-02-01,Less Debt Not Subject to Limit,Unamortized Discount,26654.0,25817.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,01
2018-02-01,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,01
2018-02-01,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,01
2018-02-01,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,01
2018-02-01,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,01
2018-02-02,Debt Held by the Public,null,14840770.0,14836157.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,02
2018-02-02,Intragovernmental Holdings,null,5653716.0,5658409.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,02
2018-02-02,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,02
2018-02-02,Less Debt Not Subject to Limit,Unamortized Discount,26574.0,26654.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,02
2018-02-02,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,02
2018-02-02,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,02
2018-02-02,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,02
2018-02-02,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,02
2018-02-05,Debt Held by the Public,null,14835522.0,14840770.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,05
2018-02-05,Intragovernmental Holdings,null,5658723.0,5653716.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,05
2018-02-05,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,05
2018-02-05,Less Debt Not Subject to Limit,Unamortized Discount,26333.0,26574.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,05
2018-02-05,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,05
2018-02-05,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,05
2018-02-05,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,05
2018-02-05,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,05
2018-02-06,Debt Held by the Public,null,14828789.0,14835522.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,06
2018-02-06,Intragovernmental Holdings,null,5665376.0,5658723.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,06
2018-02-06,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,06
2018-02-06,Less Debt Not Subject to Limit,Unamortized Discount,26252.0,26333.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,06
2018-02-06,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,06
2018-02-06,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,06
2018-02-06,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,06
2018-02-06,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,06
2018-02-07,Debt Held by the Public,null,14828998.0,14828789.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,07
2018-02-07,Intragovernmental Holdings,null,5665086.0,5665376.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,07
2018-02-07,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,07
2018-02-07,Less Debt Not Subject to Limit,Unamortized Discount,26172.0,26252.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,07
2018-02-07,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,07
2018-02-07,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,07
2018-02-07,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,07
2018-02-07,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,07
2018-02-08,Debt Held by the Public,null,14824327.0,14828998.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,08
2018-02-08,Intragovernmental Holdings,null,5670311.0,5665086.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,08
2018-02-08,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,08
2018-02-08,Less Debt Not Subject to Limit,Unamortized Discount,26725.0,26172.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,08
2018-02-08,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,08
2018-02-08,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,08
2018-02-08,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,08
2018-02-08,Statutory Debt Limit,null,20456000.0,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,08
2018-02-09,Debt Held by the Public,null,14981023.0,14824327.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,09
2018-02-09,Intragovernmental Holdings,null,5688056.0,5670311.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,09
2018-02-09,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,09
2018-02-09,Less Debt Not Subject to Limit,Unamortized Discount,26643.0,26725.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,09
2018-02-09,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,09
2018-02-09,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,09
2018-02-09,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,09
2018-02-09,Statutory Debt Limit,null,,20456000.0,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,09
2018-02-12,Debt Held by the Public,null,14982037.0,14981023.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,12
2018-02-12,Intragovernmental Holdings,null,5691879.0,5688056.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,12
2018-02-12,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,12
2018-02-12,Less Debt Not Subject to Limit,Unamortized Discount,26398.0,26643.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,12
2018-02-12,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,12
2018-02-12,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,12
2018-02-12,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,12
2018-02-12,Statutory Debt Limit,null,,,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,12
2018-02-13,Debt Held by the Public,null,14982498.0,14982037.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,13
2018-02-13,Intragovernmental Holdings,null,5699328.0,5691879.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,13
2018-02-13,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,13
2018-02-13,Less Debt Not Subject to Limit,Unamortized Discount,26316.0,26398.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,13
2018-02-13,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,13
2018-02-13,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,13
2018-02-13,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,13
2018-02-13,Statutory Debt Limit,null,,,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,13
2018-02-14,Debt Held by the Public,null,14984393.0,14982498.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,14
2018-02-14,Intragovernmental Holdings,null,5685213.0,5699328.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,14
2018-02-14,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,14
2018-02-14,Less Debt Not Subject to Limit,Unamortized Discount,26234.0,26316.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,14
2018-02-14,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,14
2018-02-14,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,14
2018-02-14,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,14
2018-02-14,Statutory Debt Limit,null,,,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,14
2018-02-15,Debt Held by the Public,null,15018136.0,14984393.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,15
2018-02-15,Intragovernmental Holdings,null,5692068.0,5685213.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,15
2018-02-15,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,15
2018-02-15,Less Debt Not Subject to Limit,Unamortized Discount,26774.0,26234.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,15
2018-02-15,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,15
2018-02-15,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,15
2018-02-15,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,15
2018-02-15,Statutory Debt Limit,null,,,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,15
2018-02-16,Debt Held by the Public,null,15067670.0,15018136.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,16
2018-02-16,Intragovernmental Holdings,null,5692488.0,5692068.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,16
2018-02-16,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,16
2018-02-16,Less Debt Not Subject to Limit,Unamortized Discount,26810.0,26774.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,16
2018-02-16,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,16
2018-02-16,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,16
2018-02-16,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,16
2018-02-16,Statutory Debt Limit,null,,,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,16
2018-02-20,Debt Held by the Public,null,15068459.0,15067670.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,20
2018-02-20,Intragovernmental Holdings,null,5701039.0,5692488.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,20
2018-02-20,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,20
2018-02-20,Less Debt Not Subject to Limit,Unamortized Discount,26465.0,26810.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,20
2018-02-20,Less Debt Not Subject to Limit,Federal Financing Bank,11457.0,11457.0,11457.0,11457.0,III-C,Debt Subject to Limit,Balance Transactions,6,2018,2,2018,1,02,20
2018-02-20,Less Debt Not Subject to Limit,Hope Bonds,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,7,2018,2,2018,1,02,20
2018-02-20,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0.0,0.0,0.0,0.0,III-C,Debt Subject to Limit,Balance Transactions,8,2018,2,2018,1,02,20
2018-02-20,Statutory Debt Limit,null,,,20456000.0,,III-C,Debt Subject to Limit,Balance Transactions,10,2018,2,2018,1,02,20
2018-02-21,Debt Held by the Public,null,15068302.0,15068459.0,14803170.0,14673429.0,III-C,Debt Subject to Limit,Balance Transactions,1,2018,2,2018,1,02,21
2018-02-21,Intragovernmental Holdings,null,5695172.0,5701039.0,5690560.0,5571471.0,III-C,Debt Subject to Limit,Balance Transactions,2,2018,2,2018,1,02,21
2018-02-21,Less Debt Not Subject to Limit,Other Debt,481.0,481.0,481.0,481.0,III-C,Debt Subject to Limit,Balance Transactions,4,2018,2,2018,1,02,21
2018-02-21,Less Debt Not Subject to Limit,Unamortized Discount,26379.0,26465.0,25817.0,24324.0,III-C,Debt Subject to Limit,Balance Transactions,5,2018,2,2018,1,02,21
