record_date,transaction_today_amt
2020-05-11,96
2020-05-12,86
2020-05-13,86
2020-05-14,133
2020-05-15,89
2020-05-18,104
2020-05-19,98
2020-05-20,152
2020-05-21,90
2020-05-22,3397
2020-05-26,86
2020-05-27,89
2020-05-28,99
2020-05-29,124
2020-06-01,95
2020-06-02,92
2020-06-03,92
2020-06-04,77
2020-06-05,83
2020-06-08,116
2020-06-09,152
2020-06-10,106
2020-06-11,96
2020-06-12,136
2020-06-15,82
2020-06-16,107
2020-06-17,91
2020-06-18,137
2020-06-19,163
2020-06-22,3723
2020-06-23,95
2020-06-24,77
2020-06-25,100
2020-06-26,106
2020-06-29,158
2020-06-30,98
2020-07-01,90
2020-07-02,89
2020-07-03,103
2020-07-06,95
2020-07-07,14
2020-07-08,100
2020-07-09,87
2020-07-10,89
2020-07-13,106
2020-07-14,158
2020-07-15,101
2020-07-16,88
2020-07-17,134
2020-07-20,134
2020-07-21,191
2020-07-22,125
2020-07-23,4177
2020-07-24,122
2020-07-27,100
2020-07-28,125
2020-07-29,161
2020-07-30,131
2020-07-31,117
2020-08-03,106
2020-08-04,106
2020-08-05,86
2020-08-06,87
2020-08-07,107
2020-08-10,101
2020-08-11,109
2020-08-12,84
2020-08-13,87
2020-08-14,198
2020-08-17,105
2020-08-18,106
2020-08-19,110
2020-08-20,181
2020-08-21,135
2020-08-24,4883
2020-08-25,105
2020-08-26,102
2020-08-27,97
2020-08-28,211
2020-08-31,103
2020-09-01,106
2020-09-02,92
2020-09-03,91
2020-09-04,112
2020-09-08,116
2020-09-09,105
2020-09-10,100
2020-09-11,101
2020-09-14,185
2020-09-15,147
2020-09-16,123
2020-09-17,112
2020-09-18,120
2020-09-21,238
2020-09-22,141
2020-09-23,4980
2020-09-24,124
2020-09-25,266
2020-09-28,126
2020-09-29,250
2020-09-30,110
2020-10-01,96
2020-10-02,109
2020-10-05,118
2020-10-06,108
2020-10-07,92
2020-10-08,80
2020-10-09,109
2020-10-13,118
2020-10-14,149
2020-10-15,150
2020-10-16,101
2020-10-19,132
2020-10-20,148
2020-10-21,178
2020-10-22,130
2020-10-23,5082
2020-10-26,153
2020-10-27,132
2020-10-28,153
2020-10-29,179
2020-10-30,133
2020-11-02,123
2020-11-03,113
