record_date,transaction_today_amt
2023-02-14,2402
2023-02-15,13488
2023-02-16,19883
2023-02-17,10514
2023-02-21,28955
2023-02-22,5940
2023-02-23,12217
2023-02-24,9019
2023-02-27,26646
2023-02-28,5486
2023-03-01,36430
2023-03-02,8815
2023-03-03,12479
2023-03-06,29248
2023-03-07,4061
2023-03-08,11511
2023-03-09,4132
2023-03-10,9704
2023-03-13,34131
2023-03-14,3742
2023-03-15,18713
2023-03-16,27438
2023-03-17,10726
2023-03-20,23834
2023-03-21,3209
2023-03-22,11731
2023-03-23,3427
2023-03-24,7881
2023-03-27,23249
2023-03-28,2104
2023-03-29,10204
2023-03-30,4584
2023-03-31,11349
2023-04-03,44370
2023-04-04,4462
2023-04-05,12918
2023-04-06,3919
2023-04-07,8068
2023-04-10,19460
2023-04-11,3636
2023-04-12,10870
2023-04-13,3030
2023-04-14,10384
2023-04-17,21367
2023-04-18,24920
2023-04-19,8919
2023-04-20,5405
2023-04-21,7803
2023-04-24,20452
2023-04-25,2040
2023-04-26,10829
2023-04-27,3486
2023-04-28,10812
2023-05-01,42456
2023-05-02,6493
2023-05-03,11737
2023-05-04,2404
2023-05-05,7353
2023-05-08,20388
2023-05-09,2200
2023-05-10,9925
2023-05-11,3710
2023-05-12,7463
2023-05-15,25105
2023-05-16,15224
2023-05-17,11449
2023-05-18,2882
2023-05-19,9356
2023-05-22,19975
2023-05-23,2873
2023-05-24,10913
2023-05-25,3043
2023-05-26,8957
2023-05-30,24211
2023-05-31,7021
2023-06-01,26421
2023-06-02,10867
2023-06-05,18876
2023-06-06,3300
2023-06-07,12472
2023-06-08,3251
2023-06-09,8403
2023-06-12,23092
2023-06-13,2082
2023-06-14,10361
2023-06-15,9770
2023-06-16,20504
2023-06-20,20981
2023-06-21,6042
2023-06-22,10979
2023-06-23,10062
2023-06-26,22339
2023-06-27,2672
2023-06-28,10109
2023-06-29,3198
2023-06-30,9958
2023-07-03,40353
2023-07-05,6636
2023-07-06,12239
2023-07-07,7736
2023-07-10,21624
2023-07-11,3448
2023-07-12,9766
2023-07-13,2378
2023-07-14,8497
2023-07-17,34486
2023-07-18,2656
2023-07-19,11535
2023-07-20,2388
2023-07-21,8585
2023-07-24,23145
2023-07-25,2226
2023-07-26,10753
2023-07-27,3239
2023-07-28,7416
2023-07-31,23422
2023-08-01,20057
2023-08-02,13759
2023-08-03,3267
2023-08-04,10490
2023-08-07,21815
2023-08-08,3132
2023-08-09,9745
2023-08-10,2649
2023-08-11,8147
2023-08-14,19090
2023-08-15,5611
2023-08-16,22136
2023-08-17,5090
2023-08-18,10269
2023-08-21,22101
2023-08-22,2580
2023-08-23,10361
2023-08-24,2497
2023-08-25,6951
2023-08-28,20416
2023-08-29,2515
2023-08-30,9536
2023-08-31,5366
2023-09-01,25073
2023-09-05,25258
2023-09-06,5889
2023-09-07,11564
2023-09-08,7791
2023-09-11,19933
2023-09-12,2964
2023-09-13,10012
2023-09-14,6100
2023-09-15,12658
2023-09-18,34390
2023-09-19,3279
2023-09-20,12282
2023-09-21,3062
2023-09-22,7869
2023-09-25,19723
2023-09-26,3354
2023-09-27,10736
2023-09-28,2936
2023-09-29,10862
2023-10-02,42194
2023-10-03,4308
2023-10-04,12269
2023-10-05,2686
2023-10-06,8138
2023-10-10,20492
2023-10-11,5535
2023-10-12,10902
2023-10-13,9390
2023-10-16,40583
2023-10-17,3292
2023-10-18,11195
2023-10-19,2521
2023-10-20,7203
2023-10-23,21067
2023-10-24,2216
2023-10-25,9635
2023-10-26,3537
2023-10-27,8334
2023-10-30,21395
2023-10-31,5611
2023-11-01,26655
2023-11-02,8519
2023-11-03,9945
2023-11-06,18971
2023-11-07,2669
2023-11-08,10842
2023-11-09,3536
2023-11-10,6529
2023-11-13,22240
2023-11-14,2752
2023-11-15,13491
2023-11-16,15300
2023-11-17,10194
2023-11-20,20156
2023-11-21,3889
2023-11-22,13803
2023-11-24,12217
2023-11-27,21200
2023-11-28,2628
2023-11-29,10035
2023-11-30,5083
2023-12-01,25271
2023-12-04,24103
2023-12-05,3494
2023-12-06,13561
2023-12-07,3415
2023-12-08,9955
2023-12-11,24145
2023-12-12,3450
2023-12-13,11227
2023-12-14,4633
2023-12-15,17798
2023-12-18,40404
2023-12-19,5572
2023-12-20,15828
2023-12-21,6777
2023-12-22,12927
2023-12-26,30246
2023-12-27,7360
2023-12-28,13952
2023-12-29,16509
2024-01-02,51912
2024-01-03,8689
2024-01-04,14004
2024-01-05,8836
2024-01-08,23415
2024-01-09,3332
2024-01-10,10112
2024-01-11,4118
2024-01-12,9378
2024-01-16,40350
2024-01-17,5926
2024-01-18,11158
2024-01-19,8843
2024-01-22,25015
2024-01-23,3405
2024-01-24,12863
2024-01-25,3018
2024-01-26,8720
2024-01-29,23341
2024-01-30,3033
2024-01-31,13603
2024-02-01,27133
2024-02-02,12356
2024-02-05,26297
2024-02-06,3809
2024-02-07,12671
2024-02-08,3784
2024-02-09,8171
2024-02-12,23580
2024-02-13,2656
2024-02-14,10086
2024-02-15,7495
2024-02-16,26584
2024-02-20,32938
2024-02-21,7640
2024-02-22,12514
2024-02-23,10200
2024-02-26,27566
2024-02-27,3945
2024-02-28,10761
2024-02-29,8492
2024-03-01,35037
2024-03-04,32920
2024-03-05,4352
2024-03-06,14964
2024-03-07,5020
2024-03-08,11336
2024-03-11,32270
2024-03-12,3966
2024-03-13,11171
2024-03-14,4809
2024-03-15,18034
2024-03-18,54378
2024-03-19,5040
2024-03-20,12403
2024-03-21,3918
2024-03-22,9406
2024-03-25,27084
2024-03-26,4133
2024-03-27,11770
2024-03-28,4230
2024-03-29,13449
2024-04-01,41300
2024-04-02,7626
2024-04-03,12499
2024-04-04,2871
2024-04-05,7937
2024-04-08,23419
2024-04-09,3421
2024-04-10,10628
2024-04-11,5071
2024-04-12,12244
2024-04-15,30862
2024-04-16,8676
2024-04-17,17848
2024-04-18,5138
2024-04-19,9965
2024-04-22,21993
2024-04-23,2733
2024-04-24,9788
2024-04-25,2537
2024-04-26,9466
2024-04-29,24598
2024-04-30,5711
2024-05-01,29454
2024-05-02,7398
2024-05-03,10302
2024-05-06,20483
2024-05-07,2794
2024-05-08,11179
2024-05-09,2673
2024-05-10,8018
2024-05-13,23415
2024-05-14,2455
2024-05-15,13353
2024-05-16,16569
2024-05-17,13053
2024-05-20,20594
2024-05-21,3744
2024-05-22,12587
2024-05-23,5095
2024-05-24,8735
2024-05-28,24793
2024-05-29,3903
2024-05-30,10253
2024-05-31,10614
2024-06-03,41577
2024-06-04,4254
2024-06-05,12725
2024-06-06,3480
2024-06-07,8341
2024-06-10,23317
2024-06-11,3899
2024-06-12,10935
2024-06-13,3142
2024-06-14,9901
2024-06-17,40369
2024-06-18,4328
2024-06-20,14413
2024-06-21,9513
2024-06-24,25027
2024-06-25,2809
2024-06-26,11049
2024-06-27,4174
2024-06-28,10467
2024-07-01,39546
2024-07-02,7459
2024-07-03,13363
2024-07-05,8409
2024-07-08,24286
2024-07-09,2568
2024-07-10,10171
2024-07-11,3520
2024-07-12,6975
2024-07-15,23605
2024-07-16,15381
2024-07-17,10754
2024-07-18,3326
2024-07-19,10212
2024-07-22,23859
2024-07-23,3134
2024-07-24,9734
2024-07-25,2567
2024-07-26,8341
2024-07-29,22237
2024-07-30,2541
2024-07-31,13271
2024-08-01,21504
2024-08-02,12135
2024-08-05,22151
2024-08-06,3494
2024-08-07,13264
2024-08-08,3261
2024-08-09,7716
2024-08-12,21386
2024-08-13,2152
2024-08-14,10256
2024-08-15,6562
2024-08-16,20824
2024-08-19,26071
2024-08-20,3202
2024-08-21,13047
2024-08-22,3584
2024-08-23,8625
2024-08-26,21516
2024-08-27,2617
2024-08-28,10150
2024-08-29,3115
2024-08-30,10600
2024-09-03,44101
2024-09-04,6611
2024-09-05,11608
2024-09-06,7934
2024-09-09,20910
2024-09-10,2664
2024-09-11,11953
2024-09-12,3097
2024-09-13,14434
2024-09-16,40071
2024-09-17,3481
2024-09-18,13187
