record_date,transaction_today_amt
2020-11-16,1001
2020-11-17,312
2020-11-18,333
2020-11-19,297
2020-11-20,323
2020-11-23,914
2020-11-24,318
2020-11-25,341
2020-11-27,522
2020-11-30,492
2020-12-01,183
2020-12-02,242
2020-12-03,265
2020-12-04,292
2020-12-07,935
2020-12-08,361
2020-12-09,352
2020-12-10,347
2020-12-11,335
2020-12-14,1117
2020-12-15,334
2020-12-16,340
2020-12-17,328
2020-12-18,276
2020-12-21,887
2020-12-22,320
2020-12-23,357
2020-12-24,306
2020-12-28,806
2020-12-29,211
2020-12-30,220
2020-12-31,202
2021-01-04,794
2021-01-05,253
2021-01-06,298
2021-01-07,315
2021-01-08,414
2021-01-11,973
2021-01-12,358
2021-01-13,332
2021-01-14,416
2021-01-15,313
2021-01-19,1218
2021-01-20,297
2021-01-21,274
2021-01-22,271
2021-01-25,879
2021-01-26,271
2021-01-27,266
2021-01-28,245
2021-01-29,252
2021-02-01,698
2021-02-02,233
2021-02-03,278
2021-02-04,309
2021-02-05,312
2021-02-08,1123
2021-02-09,349
2021-02-10,398
2021-02-11,453
2021-02-12,396
2021-02-16,1418
2021-02-17,328
2021-02-18,329
2021-02-19,317
2021-02-22,939
2021-02-23,305
2021-02-24,296
2021-02-25,296
2021-02-26,300
2021-03-01,799
2021-03-02,281
2021-03-03,314
2021-03-04,390
2021-03-05,344
2021-03-08,1102
2021-03-09,378
2021-03-10,381
2021-03-11,442
2021-03-12,374
2021-03-15,1074
2021-03-16,339
2021-03-17,351
2021-03-18,319
2021-03-19,307
2021-03-22,915
2021-03-23,343
2021-03-24,314
2021-03-25,291
2021-03-26,275
2021-03-29,853
2021-03-30,280
2021-03-31,374
2021-04-01,252
2021-04-02,265
2021-04-05,1086
2021-04-06,286
2021-04-07,366
2021-04-08,394
2021-04-09,354
2021-04-12,1152
2021-04-13,380
2021-04-14,496
2021-04-15,388
2021-04-16,353
2021-04-19,1052
2021-04-20,416
2021-04-21,365
2021-04-22,355
2021-04-23,363
2021-04-26,1034
2021-04-27,363
2021-04-28,338
2021-04-29,326
2021-04-30,344
2021-05-03,1036
2021-05-04,379
2021-05-05,396
2021-05-06,419
2021-05-07,412
2021-05-10,1297
2021-05-11,443
2021-05-12,455
2021-05-13,507
2021-05-14,439
2021-05-17,1267
2021-05-18,415
2021-05-19,415
2021-05-20,409
2021-05-21,386
2021-05-24,1179
2021-05-25,382
2021-05-26,367
2021-05-27,441
2021-05-28,410
2021-06-01,1663
2021-06-02,379
2021-06-03,406
2021-06-04,442
2021-06-07,1348
2021-06-08,463
2021-06-09,471
2021-06-10,468
2021-06-11,534
2021-06-14,1404
2021-06-15,469
2021-06-16,472
2021-06-17,463
2021-06-18,433
2021-06-21,1405
2021-06-22,390
2021-06-23,436
2021-06-24,433
2021-06-25,417
2021-06-28,1202
2021-06-29,432
2021-06-30,400
2021-07-01,412
2021-07-02,411
2021-07-06,1892
2021-07-07,497
2021-07-08,471
2021-07-09,475
2021-07-12,1480
2021-07-13,588
2021-07-14,482
2021-07-15,480
2021-07-16,450
2021-07-19,1354
2021-07-20,461
2021-07-21,467
2021-07-22,439
2021-07-23,431
2021-07-26,1260
2021-07-27,409
2021-07-28,422
2021-07-29,512
2021-07-30,426
2021-08-02,1216
2021-08-03,430
2021-08-04,487
2021-08-05,480
2021-08-06,468
2021-08-09,1542
2021-08-10,548
2021-08-11,603
2021-08-12,513
2021-08-13,499
2021-08-16,1471
2021-08-17,478
2021-08-18,510
2021-08-19,453
2021-08-20,436
2021-08-23,1326
2021-08-24,474
2021-08-25,445
2021-08-26,396
2021-08-27,410
2021-08-30,1290
2021-08-31,397
2021-09-01,423
2021-09-02,414
2021-09-03,438
2021-09-07,1973
2021-09-08,487
2021-09-09,499
2021-09-10,495
2021-09-13,1564
2021-09-14,503
2021-09-15,478
2021-09-16,436
2021-09-17,422
2021-09-20,1359
2021-09-21,444
2021-09-22,428
